hour,failed_logins,success_logins,privileged_cmds,data_mb,unique_ips,user_id,label
0,1,0,0,5,4,98,0
11,2,2,0,16,3,45,0
18,0,2,0,4,1,45,0
14,2,0,0,7,3,67,0
8,0,1,1,5,3,21,0
6,1,1,0,3,3,21,0
1,2,1,2,29,1,60,0
8,0,2,0,15,2,81,0
9,0,4,0,1,4,29,0
1,1,0,2,8,2,33,0
18,0,3,1,15,2,39,0
10,1,1,0,8,2,62,0
12,2,1,1,6,2,90,0
9,2,0,0,0,1,71,0
13,1,1,1,1,1,45,0
17,1,1,0,2,2,58,0
18,2,1,0,7,2,73,0
21,1,1,0,43,3,82,0
8,2,1,0,16,3,1,0
6,0,2,0,1,4,11,0
2,3,4,2,12,4,86,0
19,0,6,0,16,4,32,0
5,0,1,1,5,3,74,0
20,1,1,0,4,2,49,0
1,0,2,1,8,2,91,0
5,1,1,0,7,4,76,0
2,0,0,0,3,4,30,0
15,1,1,0,5,1,60,0
7,0,2,0,7,4,10,0
1,0,0,0,8,3,76,0
16,0,1,0,7,3,21,0
8,2,2,3,18,4,91,0
11,0,2,0,0,4,6,0
2,5,5,0,4,1,38,0
10,1,0,0,13,1,58,0
0,0,2,0,10,1,8,0
22,3,3,1,25,3,70,0
12,0,1,3,8,1,63,0
14,0,1,0,10,2,34,0
4,0,4,0,12,2,49,0
20,2,1,0,2,2,40,0
16,0,3,1,13,1,86,0
22,1,2,0,3,3,29,0
23,1,4,0,5,3,9,0
5,0,3,0,0,1,21,0
20,0,3,0,18,4,32,0
21,0,6,1,30,4,72,0
10,1,2,0,0,1,55,0
17,1,3,0,10,3,43,0
3,0,0,0,32,2,10,0
2,0,1,0,9,4,49,0
12,1,3,1,15,2,87,0
22,1,3,0,1,3,84,0
8,0,0,2,2,4,13,0
20,0,3,0,4,1,86,0
5,1,2,0,39,2,41,0
11,2,5,0,15,2,79,0
1,2,4,0,21,2,31,0
2,2,2,0,6,1,32,0
2,1,1,1,12,1,45,0
11,1,1,1,13,2,13,0
14,1,1,0,8,1,25,0
8,2,3,0,21,4,85,0
22,0,2,1,1,3,68,0
7,0,0,1,0,4,15,0
10,2,0,0,3,1,64,0
15,0,2,1,0,3,85,0
21,2,1,0,0,2,60,0
3,2,3,0,5,2,8,0
0,0,3,0,2,3,95,0
23,1,0,0,15,4,74,0
6,3,5,1,8,2,85,0
1,0,2,1,4,2,17,0
23,0,1,1,3,2,5,0
4,1,2,1,8,1,13,0
6,2,1,1,5,4,21,0
3,0,3,0,0,1,44,0
4,2,3,0,10,3,76,0
23,3,0,0,6,3,89,0
0,0,4,0,3,1,53,0
0,2,1,1,3,2,28,0
14,2,1,0,6,1,66,0
19,2,0,0,17,4,21,0
18,0,5,0,5,2,86,0
9,1,2,0,18,3,57,0
17,0,0,0,5,4,55,0
2,4,3,1,17,3,2,0
10,0,3,0,26,4,94,0
14,0,3,0,0,4,65,0
10,0,2,0,0,4,77,0
16,2,2,0,1,3,3,0
16,0,1,0,1,1,59,0
5,1,3,0,6,1,84,0
4,1,1,0,14,2,63,0
7,1,3,1,32,3,5,0
1,1,0,0,5,2,66,0
15,0,3,0,11,2,90,0
19,1,0,2,10,4,93,0
23,0,2,0,4,4,18,0
11,0,3,0,12,1,9,0
5,3,1,1,8,1,22,0
0,1,0,0,14,2,28,0
3,0,3,1,2,2,60,0
16,0,3,0,4,2,12,0
12,0,2,2,11,1,37,0
17,1,3,3,1,2,82,0
4,0,2,0,14,1,98,0
23,0,1,0,1,3,42,0
23,1,3,1,3,3,54,0
2,1,4,0,2,2,42,0
10,0,0,0,0,1,67,0
12,1,0,0,3,3,56,0
3,0,2,1,24,1,46,0
13,1,4,1,0,1,5,0
21,0,1,0,0,3,56,0
10,0,4,1,12,2,23,0
9,0,2,0,4,2,62,0
18,2,2,1,2,3,13,0
17,2,2,1,7,4,59,0
5,0,3,0,3,1,88,0
14,0,1,0,4,4,28,0
20,0,2,0,12,2,81,0
9,1,9,0,1,1,6,0
4,1,1,0,32,3,61,0
4,1,1,0,0,2,61,0
9,0,1,1,16,2,91,0
4,3,2,1,12,2,45,0
2,0,1,0,3,3,93,0
22,2,2,0,1,3,12,0
5,3,4,3,19,4,35,0
3,0,1,0,11,3,62,0
17,3,1,0,3,4,5,0
8,0,2,0,0,1,66,0
16,1,2,1,27,1,75,0
12,1,3,1,5,1,68,0
14,1,2,0,1,2,86,0
19,1,1,1,24,2,65,0
16,1,2,1,4,2,80,0
12,0,2,0,6,3,66,0
15,4,1,0,11,3,41,0
21,1,4,1,17,4,27,0
3,1,3,1,1,2,76,0
4,0,3,0,22,3,5,0
4,1,2,1,26,1,5,0
8,1,0,0,3,1,86,0
16,2,2,1,6,3,13,0
12,0,4,0,19,1,80,1
1,0,1,0,6,1,90,0
12,2,2,1,6,4,9,0
21,0,0,1,9,1,48,0
20,1,2,0,14,2,32,0
22,3,4,0,10,3,83,0
18,1,2,1,9,3,36,0
2,1,2,0,4,2,92,0
9,0,1,0,9,1,15,0
1,0,2,0,1,4,9,0
12,1,3,0,5,4,16,0
18,0,4,0,2,2,6,0
16,1,6,0,7,1,72,0
20,0,1,1,3,2,33,0
13,1,0,0,7,4,96,0
11,3,0,0,15,1,42,0
20,0,1,0,5,2,59,0
11,0,0,0,2,2,36,0
10,0,3,0,2,1,34,0
6,1,2,1,23,4,2,0
3,1,1,0,15,1,13,0
18,1,1,0,0,4,43,0
0,1,1,1,28,3,74,0
23,0,0,0,1,4,57,0
2,0,1,0,10,4,7,0
12,2,3,1,8,3,59,0
14,0,3,0,0,2,59,0
1,1,1,0,3,2,51,0
10,0,4,1,14,4,3,0
3,0,3,2,3,3,27,0
18,0,0,0,6,3,78,0
16,0,2,0,11,1,54,0
2,0,3,0,0,4,94,0
17,1,4,1,17,3,64,0
7,0,2,0,0,2,34,0
21,1,3,0,3,3,23,0
23,1,0,1,14,3,48,0
18,1,2,0,24,3,55,0
4,1,1,0,14,3,17,0
6,0,3,1,2,2,79,0
20,2,1,0,42,3,62,0
7,1,4,1,5,4,61,0
4,0,1,0,4,3,61,0
16,1,3,1,20,2,44,0
4,1,5,0,0,4,71,0
3,3,1,0,8,3,3,0
21,0,1,2,33,2,73,0
18,1,0,0,1,4,67,0
20,2,0,0,7,3,99,0
1,1,0,0,1,3,8,0
10,1,2,1,22,3,26,0
21,1,1,0,8,4,15,0
12,1,1,1,2,1,5,0
14,1,1,0,3,3,13,0
11,1,1,1,7,2,79,0
21,1,6,0,12,1,12,1
20,1,2,0,6,3,99,0
21,1,3,0,2,2,63,0
10,1,3,0,12,3,8,0
6,0,3,1,1,2,74,0
4,1,4,0,16,3,34,0
16,0,1,0,5,2,72,0
23,3,4,1,10,2,22,0
19,0,2,1,4,1,50,0
8,1,2,0,11,1,12,0
13,1,3,1,21,4,22,0
11,3,0,0,12,2,91,0
5,1,0,1,11,2,58,0
16,2,4,1,14,1,82,0
18,1,2,1,6,4,19,0
18,0,6,0,2,2,5,0
15,1,1,0,16,3,16,0
11,0,0,0,10,3,41,0
11,2,3,2,3,4,74,0
19,3,2,0,3,2,19,0
5,1,5,0,6,2,65,0
22,1,7,2,2,1,22,0
3,1,2,1,21,1,17,0
5,0,1,1,15,2,35,0
10,2,3,2,3,3,39,0
0,2,3,1,0,1,73,0
23,1,4,2,0,3,55,0
22,0,2,0,3,3,5,0
14,0,1,1,1,3,73,0
10,2,4,0,20,3,11,0
18,0,4,1,5,4,78,0
17,0,2,1,4,4,40,0
16,0,2,0,2,1,88,0
18,2,5,0,18,2,84,0
20,2,4,0,15,4,97,0
13,0,3,1,4,2,4,0
17,1,1,0,1,1,80,0
18,2,5,1,30,3,89,0
14,0,2,2,3,2,58,0
14,0,0,0,14,4,65,0
3,0,2,2,6,2,88,0
6,1,3,1,15,4,64,0
12,0,4,0,6,2,67,0
2,3,3,0,25,4,96,0
15,1,1,0,16,3,34,0
8,1,0,1,3,2,89,0
7,1,1,0,5,1,58,0
19,1,2,0,1,2,67,0
12,0,1,0,23,4,7,0
16,0,1,0,0,2,35,0
16,3,2,1,0,1,29,0
16,2,2,1,6,3,25,0
0,1,3,1,9,2,28,0
7,0,3,0,2,3,88,0
18,2,6,1,8,3,69,0
5,1,1,0,22,3,27,0
2,0,0,0,9,4,74,0
4,1,0,0,6,2,76,0
12,1,2,0,1,2,82,0
14,0,3,0,1,1,8,0
13,2,4,0,6,3,38,0
22,5,3,2,6,4,94,0
15,1,3,1,7,4,9,0
17,1,3,0,7,1,43,0
21,1,3,1,4,2,25,0
21,1,1,2,11,2,94,0
10,2,4,0,2,4,66,0
2,0,1,1,19,4,17,0
21,1,0,0,2,1,7,0
9,0,6,0,5,4,22,0
9,2,1,2,2,4,10,0
20,1,4,2,9,1,90,0
15,1,3,0,6,3,13,0
11,3,5,0,4,4,42,0
1,2,3,0,6,2,28,0
8,0,6,2,5,3,59,0
23,2,4,1,19,4,11,0
2,0,3,0,1,3,9,0
23,1,1,1,15,4,80,0
14,0,1,1,10,2,81,0
2,0,4,0,4,4,55,0
18,1,2,0,25,2,5,0
17,0,2,0,1,4,69,0
7,0,3,0,3,4,38,0
16,1,2,1,4,3,95,0
7,2,1,0,10,1,66,0
6,1,2,0,29,2,91,0
6,0,3,1,9,3,83,0
2,2,3,1,19,1,64,0
0,0,2,0,23,3,25,0
3,0,1,1,6,2,52,0
4,0,2,0,6,1,38,0
0,1,3,0,2,1,77,0
14,1,3,1,9,1,93,0
4,2,3,0,1,2,19,0
12,0,4,0,10,2,99,0
7,0,2,0,22,3,25,0
7,0,3,1,14,4,48,0
4,4,0,2,10,4,73,0
8,2,2,1,18,4,61,0
0,0,2,1,13,4,35,0
3,1,3,1,7,3,51,0
2,0,1,2,7,2,15,0
1,2,1,0,1,3,86,0
7,1,1,1,5,1,77,0
22,1,4,3,7,2,49,0
8,3,2,0,6,2,30,0
1,0,2,1,14,4,21,0
13,1,3,0,1,3,89,0
13,1,0,0,15,4,89,0
3,1,3,1,13,2,86,0
5,0,2,1,23,4,41,0
10,1,1,0,4,1,3,0
2,2,3,1,1,2,73,0
7,1,2,0,14,1,24,0
2,2,2,1,8,2,96,0
13,1,1,0,12,4,17,0
12,1,1,0,57,2,88,0
12,1,1,0,2,2,8,0
1,1,2,1,5,3,6,0
12,1,1,0,2,3,9,0
18,3,4,0,19,1,15,0
5,2,3,0,0,3,64,0
15,2,0,0,1,2,88,0
1,0,3,0,2,3,50,0
7,1,1,3,14,4,11,0
16,3,2,0,9,3,95,0
22,0,1,1,4,1,46,0
1,1,4,2,1,2,45,0
9,2,0,0,3,4,77,0
15,0,2,0,13,4,94,0
5,1,1,0,4,1,59,0
1,1,1,3,6,3,25,0
1,1,1,3,9,2,12,0
12,1,0,0,24,1,85,0
23,2,3,0,2,4,88,0
14,1,1,0,5,4,26,0
1,0,2,0,3,4,76,0
6,0,2,1,6,1,37,0
2,1,2,0,11,4,85,0
7,0,1,0,6,2,23,0
22,0,1,1,17,4,65,0
13,1,3,0,8,1,45,0
23,0,2,0,4,1,74,0
22,2,4,0,15,4,35,0
21,0,3,1,5,1,48,0
6,2,0,0,7,3,28,0
20,2,1,1,52,1,1,0
6,2,3,3,15,3,72,0
0,1,2,0,19,1,41,0
16,1,1,0,8,1,23,0
8,1,5,0,4,1,84,0
20,1,1,0,47,4,32,0
12,0,4,0,2,1,87,0
20,0,3,0,20,2,7,0
18,1,3,0,24,4,75,0
20,1,2,2,17,3,55,0
18,0,4,2,1,2,72,1
21,0,5,0,19,2,43,0
16,0,0,0,10,2,14,0
22,1,1,1,11,2,14,0
22,3,1,1,15,1,41,0
9,0,3,1,6,1,91,0
9,2,1,0,3,2,84,0
3,0,3,0,8,4,89,0
7,0,1,0,1,2,93,0
21,1,3,0,11,3,14,0
19,1,3,2,6,2,28,0
19,1,2,0,6,1,30,0
17,0,1,2,2,3,79,0
13,3,0,1,0,4,54,0
17,1,1,0,9,2,59,0
13,2,1,1,10,3,85,0
19,0,5,0,6,2,12,0
20,0,2,1,14,4,75,0
23,1,1,0,8,4,39,0
14,0,2,0,18,3,70,0
21,0,4,0,3,4,67,0
3,1,4,0,2,3,15,0
12,1,0,0,3,4,98,0
22,0,0,0,0,1,4,0
7,2,2,0,23,3,98,0
17,2,2,0,71,2,44,0
11,0,2,1,16,3,39,0
22,1,0,0,5,4,70,0
13,2,2,1,4,4,86,0
1,1,2,0,14,4,37,0
17,1,2,0,7,2,58,0
23,2,1,0,28,2,32,0
1,2,1,0,3,4,28,0
10,4,3,0,3,1,90,1
8,1,1,0,67,3,4,0
11,1,3,0,38,4,10,0
16,1,2,0,21,1,27,0
14,0,3,0,5,2,84,0
16,0,1,0,18,4,36,0
17,0,1,1,3,3,5,0
21,1,2,0,2,3,81,0
5,0,1,2,7,2,50,0
16,0,1,0,19,4,32,0
22,2,3,1,1,4,99,0
23,1,2,0,8,4,23,0
17,0,2,0,9,1,77,0
7,1,1,1,8,1,61,0
8,1,5,1,2,4,1,0
5,1,1,2,0,3,31,0
4,2,1,0,22,1,19,0
11,1,7,0,8,3,87,0
10,1,0,0,14,1,54,0
0,0,5,0,4,2,34,0
10,1,0,0,0,2,4,0
18,1,1,0,3,2,48,0
8,0,3,1,0,3,48,0
1,1,1,1,0,3,49,0
11,1,2,0,2,4,60,0
3,0,3,0,10,4,44,0
3,0,1,0,17,2,34,0
17,0,2,0,17,2,94,0
14,0,1,1,27,1,56,0
18,1,4,2,10,2,74,0
12,1,4,0,0,2,6,0
18,0,2,0,4,2,76,0
16,2,1,1,1,3,76,0
5,2,2,2,15,3,82,0
15,0,1,0,1,2,36,0
23,1,2,0,1,1,35,0
11,2,0,0,0,1,25,0
18,0,5,0,31,4,49,0
4,1,0,0,15,2,55,0
16,3,5,0,4,3,41,0
22,1,1,0,4,2,57,0
0,0,1,0,0,1,22,0
23,2,2,0,1,3,94,0
22,0,4,1,3,3,44,0
9,0,0,0,4,3,29,0
14,1,1,0,9,4,71,0
22,0,1,0,4,2,48,0
20,0,2,0,30,2,3,0
20,2,2,1,4,2,85,0
10,1,4,1,28,1,45,0
12,1,0,1,13,3,20,0
4,0,1,1,23,3,73,0
0,0,3,0,12,1,36,0
23,1,1,1,8,4,60,0
11,1,2,1,7,1,78,0
10,0,2,0,3,3,18,0
16,2,1,1,3,4,97,0
3,0,3,1,2,4,66,0
14,1,1,1,4,3,31,0
8,1,1,0,1,1,86,0
20,0,1,0,4,2,9,0
19,1,1,0,17,2,20,0
18,0,4,0,20,2,20,0
18,1,1,1,10,1,47,0
11,0,3,1,2,3,1,0
4,1,3,0,2,1,94,0
9,0,1,1,3,2,83,0
16,3,3,1,6,2,14,0
4,0,1,2,37,2,1,0
21,2,4,1,1,1,69,0
15,1,1,0,6,1,10,0
6,0,1,0,11,2,73,0
8,2,1,1,2,4,49,0
2,0,1,1,34,2,14,0
14,1,4,1,4,3,60,0
15,0,4,0,26,1,82,0
17,2,2,0,9,4,42,0
13,3,3,1,0,4,59,0
2,2,0,0,3,3,25,0
11,0,2,0,0,2,36,0
8,1,1,0,4,2,95,0
6,0,6,0,26,2,35,0
8,3,1,1,15,3,91,0
12,0,2,1,9,1,86,0
17,1,0,1,7,1,11,0
4,1,1,1,4,3,10,0
12,2,1,0,2,1,8,0
3,1,1,0,0,3,92,0
1,0,3,0,2,3,23,0
15,1,2,0,4,4,6,0
8,1,3,1,7,4,78,0
8,0,1,0,2,1,88,0
5,0,0,0,36,4,64,0
10,2,0,0,0,1,73,0
21,0,1,0,0,3,46,0
23,3,0,0,11,1,38,0
21,1,0,1,14,4,25,0
0,0,1,1,35,1,94,0
3,0,4,0,7,4,86,0
12,3,3,1,1,3,2,0
22,3,4,0,27,2,89,0
12,1,2,1,39,3,24,0
12,2,3,0,25,4,67,0
1,1,1,0,20,1,90,0
8,1,1,0,0,4,94,0
23,2,2,2,19,4,93,0
7,1,2,1,30,2,71,0
6,0,2,0,8,1,61,0
3,3,4,1,14,4,9,0
17,1,4,0,10,3,45,0
2,2,4,0,3,3,94,0
5,2,0,2,8,4,16,0
11,1,2,0,22,4,14,0
11,2,2,0,6,4,26,0
20,0,3,0,8,4,46,0
7,0,2,3,7,3,58,0
21,2,3,0,3,2,74,0
21,0,4,0,10,4,30,0
0,0,2,3,7,1,86,0
3,0,1,0,2,2,56,0
20,0,1,1,22,3,94,0
10,2,1,0,29,4,32,0
2,1,2,0,0,4,78,0
12,0,4,0,9,4,23,0
16,0,3,0,5,4,17,0
21,1,3,0,7,1,93,0
21,1,3,0,4,4,24,0
9,0,5,0,6,3,47,0
20,0,1,1,3,1,11,0
11,3,1,0,1,2,41,0
14,0,3,1,3,2,15,0
20,1,4,0,11,2,86,0
9,1,2,0,0,4,91,0
13,0,1,0,4,2,52,0
12,1,6,0,0,1,34,0
4,1,1,1,4,1,60,0
5,1,3,0,0,2,57,0
23,2,2,1,4,2,33,0
1,0,1,0,18,1,21,0
21,1,2,1,9,3,24,0
16,3,2,0,11,2,20,0
3,1,2,1,7,1,68,0
13,2,0,0,25,2,60,0
9,2,2,3,7,1,46,0
2,1,1,4,1,4,33,0
2,2,2,0,27,2,31,0
14,2,2,0,1,2,34,0
5,0,0,0,70,3,22,0
16,0,1,1,5,3,30,0
11,1,1,1,0,3,5,0
21,1,1,0,19,3,41,0
19,0,1,0,0,2,45,0
23,1,1,1,1,2,87,0
10,1,3,1,5,3,61,0
3,1,2,1,11,3,13,0
5,1,2,0,1,2,9,0
0,3,2,0,9,4,78,0
19,0,1,0,15,1,81,0
22,1,1,2,1,3,35,0
15,0,0,0,10,1,18,0
14,0,4,0,31,4,12,0
16,2,4,0,34,4,41,0
7,1,1,1,1,4,16,0
11,1,1,0,14,2,94,0
21,1,2,0,18,1,13,0
20,0,1,0,21,4,18,0
9,1,1,0,3,3,76,0
14,1,2,2,3,4,98,0
8,0,2,0,0,3,51,0
1,1,1,0,5,3,33,0
4,0,2,0,1,4,70,0
5,1,3,0,15,3,82,0
6,1,3,2,1,3,67,0
20,2,7,0,17,2,54,0
0,2,1,0,1,1,6,0
22,1,4,0,6,2,36,0
6,2,2,1,4,2,55,0
19,2,2,0,9,2,50,0
11,1,0,1,7,1,86,0
15,1,2,0,9,1,71,0
15,0,3,0,0,4,94,0
10,2,1,0,1,2,66,0
20,0,0,0,7,1,96,0
3,3,1,0,2,4,15,0
12,2,0,3,0,2,22,0
6,0,0,1,2,2,49,0
3,2,0,0,15,3,38,0
14,1,2,0,7,1,8,0
18,1,2,0,2,3,8,0
8,2,0,0,0,2,84,0
10,0,0,1,4,2,37,1
7,2,3,1,4,2,72,0
0,1,3,1,13,4,78,0
22,1,2,1,25,3,84,0
23,1,1,1,4,3,99,0
7,1,3,1,11,2,25,0
12,2,3,2,10,3,82,0
21,1,0,1,5,2,54,0
3,2,3,0,0,2,21,0
7,0,2,0,6,3,59,0
2,0,3,0,4,1,31,0
8,2,1,3,7,2,6,0
1,0,1,0,1,2,42,0
1,0,2,0,12,3,52,0
12,1,4,1,15,3,47,0
14,0,1,1,4,3,84,0
22,0,0,0,1,2,28,0
11,1,2,3,9,1,36,0
3,1,2,0,31,1,40,0
7,1,3,0,12,1,90,0
8,0,4,1,1,2,13,0
22,1,2,3,5,3,49,0
4,1,1,0,24,1,4,0
23,0,3,3,10,1,98,0
19,2,2,1,1,1,64,0
17,2,1,0,12,2,98,0
10,1,3,0,4,3,80,0
14,0,0,0,6,4,23,0
21,1,3,0,5,3,58,0
8,0,4,0,12,3,87,0
16,0,4,0,2,3,15,0
11,0,2,0,4,1,89,0
6,0,5,0,13,3,93,0
9,0,0,0,12,1,79,0
9,0,4,3,2,2,99,0
12,0,1,0,4,4,46,0
18,1,1,1,0,2,39,1
10,3,0,0,7,2,47,0
12,0,1,0,3,4,37,1
20,0,1,0,0,3,41,0
7,1,3,4,5,3,92,0
7,2,3,0,26,1,45,0
3,1,3,0,25,3,30,0
14,0,0,1,4,4,71,0
10,0,2,1,5,2,68,0
10,2,0,1,2,3,7,0
0,0,2,0,0,1,97,0
16,2,1,2,11,2,47,0
14,1,1,1,16,2,47,0
19,2,2,1,21,1,82,0
5,0,3,2,27,2,79,0
23,0,3,2,24,1,99,0
21,1,3,2,0,1,60,0
14,1,2,1,38,4,5,0
8,0,4,1,4,4,48,0
13,0,3,0,21,3,87,0
17,4,4,1,5,4,74,0
16,0,3,0,5,2,89,1
17,4,4,1,0,3,22,0
4,0,3,0,0,3,95,0
19,1,2,0,11,1,23,0
19,1,2,0,27,4,92,0
8,0,2,0,2,1,45,0
10,1,4,0,0,3,79,0
23,2,0,0,2,1,52,0
21,1,3,1,2,2,71,0
0,1,3,0,3,2,46,0
17,1,1,1,0,3,38,0
5,0,6,0,2,2,40,0
1,0,1,0,25,4,15,0
14,1,1,0,22,3,69,0
20,4,3,1,3,4,12,0
13,2,3,0,57,2,77,0
4,1,6,0,3,1,67,0
5,1,2,1,12,4,57,0
5,1,3,0,10,4,19,0
21,0,2,1,0,2,90,0
17,1,3,1,4,4,30,0
13,2,3,0,30,4,92,0
9,0,4,0,0,1,79,0
13,0,2,0,1,3,18,0
12,2,2,0,35,2,63,0
2,3,5,1,0,1,7,0
5,0,3,1,5,1,60,0
7,0,1,2,25,3,78,1
11,2,2,0,28,3,88,0
12,0,1,1,38,2,63,0
10,3,2,2,6,2,57,0
11,1,3,1,0,2,88,0
0,0,1,0,14,1,75,0
16,1,0,0,12,4,39,0
15,0,3,0,8,3,43,0
10,1,2,0,21,2,56,0
12,1,3,0,24,2,10,0
17,1,0,1,11,1,97,0
10,1,2,0,1,2,20,0
11,1,0,0,1,1,64,0
5,0,1,0,5,4,39,0
8,0,2,1,3,1,86,0
15,2,2,1,1,3,99,0
3,0,2,1,9,1,28,0
2,0,0,1,11,4,30,0
15,0,3,0,11,4,58,0
23,2,6,1,1,3,70,0
11,2,1,0,3,1,62,0
10,0,2,2,2,3,1,0
4,1,3,0,9,4,68,0
17,0,3,0,8,1,25,0
18,0,2,0,6,2,39,0
22,0,1,0,3,4,11,0
22,0,3,0,2,4,59,0
5,1,1,0,22,3,37,0
21,1,4,0,0,4,76,0
17,1,0,0,10,3,29,0
5,2,1,0,0,1,98,0
3,2,0,0,2,2,82,0
11,0,2,0,3,2,9,0
18,1,2,0,21,3,46,0
1,2,6,2,1,2,76,0
16,0,2,0,27,2,9,0
10,1,4,1,16,4,65,0
10,3,3,0,11,4,71,0
20,3,0,0,5,1,42,0
15,2,3,0,23,4,34,0
1,1,1,0,7,4,96,0
1,0,0,1,4,4,28,0
22,1,2,1,8,4,90,0
7,2,2,0,2,2,61,0
12,1,6,0,3,2,40,0
9,3,1,1,25,2,54,0
7,0,1,0,15,4,59,0
3,2,4,0,7,2,78,0
14,3,4,0,5,1,45,0
0,4,1,0,16,1,95,0
10,2,1,1,8,4,80,0
6,0,1,0,5,2,39,0
16,1,1,2,7,1,42,0
19,0,2,1,2,3,11,0
23,0,3,1,2,4,75,0
17,1,4,0,45,1,38,0
21,0,2,1,34,1,57,0
21,3,0,0,5,1,12,0
11,2,0,0,7,3,42,0
8,0,1,0,17,3,63,0
4,1,2,1,12,3,9,0
9,2,1,0,1,1,22,0
3,1,2,1,4,3,38,0
4,0,3,0,2,4,73,0
9,3,1,1,49,3,57,0
10,0,2,1,13,4,67,0
20,2,3,2,0,1,99,0
23,1,0,0,23,2,30,0
9,3,2,0,26,4,26,0
7,1,2,2,4,4,72,0
1,2,2,0,10,4,54,0
22,0,1,1,11,1,32,0
7,2,2,1,13,4,22,0
15,1,3,0,11,1,8,0
21,1,4,0,8,4,66,0
4,1,5,1,30,1,14,0
2,0,2,0,7,2,5,0
11,0,3,0,1,1,13,0
12,1,0,0,0,1,87,0
12,1,2,0,0,2,77,0
9,4,4,2,5,1,83,0
3,1,1,1,3,1,24,0
8,0,1,0,22,4,35,0
21,1,1,0,20,1,78,0
23,1,1,2,18,4,68,0
22,0,6,0,20,2,26,0
1,1,1,1,3,1,74,1
18,3,2,1,5,2,38,0
0,3,1,1,3,2,34,0
6,1,2,0,0,3,34,0
16,1,4,1,25,1,19,0
2,2,1,0,9,1,3,0
19,1,1,0,1,4,36,0
19,3,2,0,2,4,4,0
20,2,1,0,5,3,26,0
2,1,5,0,0,3,75,0
2,0,1,0,3,1,3,0
16,0,0,1,12,1,49,0
6,0,6,0,25,3,9,0
13,1,6,1,26,1,46,0
16,0,1,0,7,1,66,0
17,0,1,0,3,1,14,0
12,1,2,0,25,3,3,0
19,1,4,0,15,3,2,0
19,3,2,2,8,2,86,0
20,2,0,0,17,4,93,0
17,1,3,0,6,2,33,0
3,1,1,0,1,1,10,0
0,1,1,0,27,1,53,0
17,2,4,0,7,2,44,0
0,1,3,1,11,2,38,0
12,0,1,0,4,2,21,0
19,3,4,0,1,1,95,1
19,0,2,0,3,1,35,0
22,0,2,1,0,2,67,0
9,1,3,0,0,3,83,0
10,3,0,3,2,4,22,0
8,0,2,0,8,4,20,0
8,0,1,0,49,2,83,0
4,1,1,0,18,3,68,0
0,2,0,1,0,4,96,0
16,0,0,1,18,3,8,0
21,0,5,0,7,4,51,0
1,1,2,0,10,4,26,1
23,0,3,0,1,1,51,0
12,2,3,0,5,3,65,0
8,3,4,1,21,4,26,0
3,1,3,0,5,3,47,0
4,1,3,1,1,2,43,0
10,2,1,0,3,2,9,0
23,0,3,0,2,3,35,0
18,0,1,0,11,4,82,0
20,1,0,0,24,2,19,0
2,0,1,3,13,2,48,0
11,0,1,1,18,4,80,0
18,0,1,0,16,2,28,0
18,0,2,2,0,2,3,0
12,0,2,0,1,4,18,0
6,1,3,0,5,3,13,0
14,0,1,0,1,3,27,0
22,2,1,1,13,4,40,0
6,0,2,0,0,4,39,0
7,1,1,0,5,3,58,0
4,0,3,1,4,4,57,0
20,0,3,1,7,3,24,0
13,0,2,0,9,3,93,0
3,3,4,0,29,1,22,0
22,1,1,0,3,2,51,0
9,1,1,0,10,4,90,0
19,2,1,0,0,1,84,0
14,1,5,1,0,3,88,0
17,1,0,1,0,4,76,0
19,3,5,0,5,2,82,0
12,0,2,0,8,3,76,0
7,1,4,1,0,1,38,0
8,2,4,0,5,3,96,0
15,1,3,0,0,4,61,0
18,0,1,1,10,2,49,0
15,3,2,0,9,3,23,0
6,0,1,1,15,4,4,0
13,3,2,0,7,4,76,0
13,2,0,2,9,3,81,0
3,1,2,0,3,2,85,0
14,0,2,0,0,4,37,0
2,0,1,1,13,1,93,0
4,3,0,1,9,1,6,0
0,2,1,0,27,2,28,0
2,1,0,0,45,2,8,0
14,0,2,0,18,1,95,0
23,0,3,0,42,2,20,0
7,2,2,1,10,1,16,0
3,3,0,0,0,3,13,0
1,1,1,1,0,1,79,0
23,0,2,0,16,2,62,0
23,1,4,1,2,3,77,0
9,0,4,0,0,2,66,0
3,1,1,1,6,1,53,0
2,1,1,1,3,3,84,0
1,0,1,0,8,4,28,0
16,0,1,0,9,1,18,0
22,2,4,0,11,3,7,0
20,0,3,0,8,4,21,0
23,1,1,1,4,2,41,0
19,1,2,1,0,1,39,0
22,3,4,2,23,3,73,0
12,0,1,0,3,4,10,0
4,0,2,0,7,3,31,0
20,1,3,0,8,3,42,0
8,2,0,1,3,1,77,0
21,1,3,0,3,2,69,0
5,0,1,1,3,4,59,0
4,0,2,0,2,2,38,1
9,1,1,0,0,4,43,0
7,0,2,0,31,3,2,0
6,0,1,0,9,4,6,0
6,0,1,1,1,4,77,0
5,0,1,0,8,2,29,0
20,1,1,0,2,4,78,0
19,1,1,0,3,1,30,0
2,1,2,1,16,2,89,0
18,1,1,1,21,2,40,0
21,2,2,1,12,1,99,0
14,1,0,0,26,1,37,0
3,1,3,1,23,2,7,0
11,1,4,1,8,2,50,0
5,0,2,0,23,2,18,0
18,0,1,0,7,3,8,0
